cid,last_updated,last_updated_block,descr,pair_name,exchange_name,fee,fee_float,address,anchor,tkn0_address,tkn1_address,tkn0_decimals,tkn1_decimals,exchange_id,tkn0_symbol,tkn1_symbol,timestamp,tkn0_balance,tkn1_balance,liquidity,sqrt_price_q96,tick,tick_spacing,exchange,pool_type,tkn0_weight,tkn1_weight,tkn2_address,tkn2_decimals,tkn2_symbol,tkn2_balance,tkn2_weight,tkn3_address,tkn3_decimals,tkn3_symbol,tkn3_balance,tkn3_weight,tkn4_address,tkn4_decimals,tkn4_symbol,tkn4_balance,tkn4_weight,tkn5_address,tkn5_decimals,tkn5_symbol,tkn5_balance,tkn5_weight,tkn6_address,tkn6_decimals,tkn6_symbol,tkn6_balance,tkn6_weight,tkn7_address,tkn7_decimals,tkn7_symbol,tkn7_balance,tkn7_weight
0x2B867488D4626B94f50AC6CE15F95Cb5F0D28828,,66007963,spookyswap 0x174c7106AEeCdC11389f7dD21342F05f46CCB40F/0xfe7eDa5F2c56160d406869A8aA4B2F365d544C7B,0x174c7106AEeCdC11389f7dD21342F05f46CCB40F/0xfe7eDa5F2c56160d406869A8aA4B2F365d544C7B,spookyswap,0.003,3e-09,0x2B867488D4626B94f50AC6CE15F95Cb5F0D28828,,0x174c7106AEeCdC11389f7dD21342F05f46CCB40F,0xfe7eDa5F2c56160d406869A8aA4B2F365d544C7B,18,18,3,DEVIL,AXLETH,0,0,0,,,,,spookyswap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x88f1cB6943523418be7e6Ea633E27287Dac84118,,66010188,spookyswap 0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0x88FbBEdF7649D65b96f7Edb3F05af1B29C5cDe8a,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0x88FbBEdF7649D65b96f7Edb3F05af1B29C5cDe8a,spookyswap,0.003,3e-09,0x88f1cB6943523418be7e6Ea633E27287Dac84118,,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0x88FbBEdF7649D65b96f7Edb3F05af1B29C5cDe8a,18,18,3,WFTM,KIM,0,0,0,,,,,spookyswap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0xdf9C277BcFf1A613e457445dB101b29a268a5eC4,,66036018,spookyswap 0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0xF82362e3C44940D456041FC69264475fD4956Da6,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0xF82362e3C44940D456041FC69264475fD4956Da6,spookyswap,0.003,3e-09,0xdf9C277BcFf1A613e457445dB101b29a268a5eC4,,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0xF82362e3C44940D456041FC69264475fD4956Da6,18,18,3,WFTM,IOWAs,0,0,0,,,,,spookyswap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0xD97004A138FBD21c20389ba9274D10f0C861e775,,66045127,spookyswap 0x8D11eC38a3EB5E956B052f67Da8Bdc9bef8Abf3E/0x940F41F0ec9ba1A34CF001cc03347ac092F5F6B5,0x8D11eC38a3EB5E956B052f67Da8Bdc9bef8Abf3E/0x940F41F0ec9ba1A34CF001cc03347ac092F5F6B5,spookyswap,0.003,3e-09,0xD97004A138FBD21c20389ba9274D10f0C861e775,,0x8D11eC38a3EB5E956B052f67Da8Bdc9bef8Abf3E,0x940F41F0ec9ba1A34CF001cc03347ac092F5F6B5,18,6,3,DAI,GFUSDT,0,0,0,,,,,spookyswap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0xA655afE8c04FE42541e4397da6678c58ED6dADBD,,66068496,spookyswap 0x6a07A792ab2965C72a5B8088d3a069A7aC3a993B/0xD3c325848D7c6E29b574Cb0789998b2ff901f17E,0x6a07A792ab2965C72a5B8088d3a069A7aC3a993B/0xD3c325848D7c6E29b574Cb0789998b2ff901f17E,spookyswap,0.003,3e-09,0xA655afE8c04FE42541e4397da6678c58ED6dADBD,,0x6a07A792ab2965C72a5B8088d3a069A7aC3a993B,0xD3c325848D7c6E29b574Cb0789998b2ff901f17E,18,18,3,AAVE,1ART,0,0,0,,,,,spookyswap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x39938773a94470a6Cd567a158c1D9AaF68aD6781,,66125352,spookyswap 0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0x6Dd3519ED100B6190AfA5ddae7bFdC21fa691f9E,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0x6Dd3519ED100B6190AfA5ddae7bFdC21fa691f9E,spookyswap,0.003,3e-09,0x39938773a94470a6Cd567a158c1D9AaF68aD6781,,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0x6Dd3519ED100B6190AfA5ddae7bFdC21fa691f9E,18,18,3,WFTM,ARB,0,0,0,,,,,spookyswap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0xFf28C3cB7C3d51c1468291A5388bB6cc30bBbbCA,,66140523,spookyswap 0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0xbcd334A8912F2029701AfF34f5fb0864c137C03f,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0xbcd334A8912F2029701AfF34f5fb0864c137C03f,spookyswap,0.003,3e-09,0xFf28C3cB7C3d51c1468291A5388bB6cc30bBbbCA,,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0xbcd334A8912F2029701AfF34f5fb0864c137C03f,18,18,3,WFTM,ICSG,0,0,0,,,,,spookyswap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x311ab0Bdda4C088628E1A2c2d13c9e9d528c4712,,66154763,spookyswap 0x1B6382DBDEa11d97f24495C9A90b7c88469134a4/0x7C1F328C34c23FE13901042359D1eC2e3Bd498db,0x1B6382DBDEa11d97f24495C9A90b7c88469134a4/0x7C1F328C34c23FE13901042359D1eC2e3Bd498db,spookyswap,0.003,3e-09,0x311ab0Bdda4C088628E1A2c2d13c9e9d528c4712,,0x1B6382DBDEa11d97f24495C9A90b7c88469134a4,0x7C1F328C34c23FE13901042359D1eC2e3Bd498db,6,18,3,AXLUSDC,SAMI,0,0,0,,,,,spookyswap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x362FaBB49e21B8fF2E7d213F8dC9D6f6E2b064c2,,66155636,spookyswap 0x7650b187C01FA18894566B7C5558a0035Cee5861/0xd3Ac016b1B8C80EeAdDe4D186A9138C9324e4189,0x7650b187C01FA18894566B7C5558a0035Cee5861/0xd3Ac016b1B8C80EeAdDe4D186A9138C9324e4189,spookyswap,0.003,3e-09,0x362FaBB49e21B8fF2E7d213F8dC9D6f6E2b064c2,,0x7650b187C01FA18894566B7C5558a0035Cee5861,0xd3Ac016b1B8C80EeAdDe4D186A9138C9324e4189,18,18,3,SSH,OK,0,0,0,,,,,spookyswap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x509abb64D7d60c4612352c32b96dBD2EF1Cf5c6B,,66155663,spookyswap 0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0xd3Ac016b1B8C80EeAdDe4D186A9138C9324e4189,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0xd3Ac016b1B8C80EeAdDe4D186A9138C9324e4189,spookyswap,0.003,3e-09,0x509abb64D7d60c4612352c32b96dBD2EF1Cf5c6B,,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0xd3Ac016b1B8C80EeAdDe4D186A9138C9324e4189,18,18,3,WFTM,OK,0,0,0,,,,,spookyswap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x8dBb0581dcCCe312356a5be0CBcCF117961AF199,,66159503,spookyswap 0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0xb96820eD5DC6f36eDdD638dD6fCe13966AA7278f,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0xb96820eD5DC6f36eDdD638dD6fCe13966AA7278f,spookyswap,0.003,3e-09,0x8dBb0581dcCCe312356a5be0CBcCF117961AF199,,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0xb96820eD5DC6f36eDdD638dD6fCe13966AA7278f,18,8,3,WFTM,FANTOM,0,0,0,,,,,spookyswap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x35a315e19f7e2480D8ead329D063CB66625A5820,,66160178,spookyswap 0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0xaC418Bf0281E64f9d7362d17C3310FC68B1562EC,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0xaC418Bf0281E64f9d7362d17C3310FC68B1562EC,spookyswap,0.003,3e-09,0x35a315e19f7e2480D8ead329D063CB66625A5820,,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0xaC418Bf0281E64f9d7362d17C3310FC68B1562EC,18,9,3,WFTM,MGLD,0,0,0,,,,,spookyswap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x94ce59F03914c9d287f21cfF0fcb2b4CFe7905cB,,66160387,spookyswap 0x181Ee5a67a6cEC9eE3805F35eFE154437799912D/0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0x181Ee5a67a6cEC9eE3805F35eFE154437799912D/0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,spookyswap,0.003,3e-09,0x94ce59F03914c9d287f21cfF0fcb2b4CFe7905cB,,0x181Ee5a67a6cEC9eE3805F35eFE154437799912D,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,9,18,3,MGLD,WFTM,0,0,0,,,,,spookyswap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x89EEFd5dA3C3EE2C0FdBF377d27742BA49C7834b,,66161118,spookyswap 0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0x3f9C449FEBb5e8cC452637ACe9287dD806F49B86,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0x3f9C449FEBb5e8cC452637ACe9287dD806F49B86,spookyswap,0.003,3e-09,0x89EEFd5dA3C3EE2C0FdBF377d27742BA49C7834b,,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0x3f9C449FEBb5e8cC452637ACe9287dD806F49B86,18,18,3,WFTM,UGU,0,0,0,,,,,spookyswap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0xFFB4cE32290C0A381208a6de7B57415164581E17,,66161434,spookyswap 0x04068DA6C83AFCFA0e13ba15A6696662335D5B75/0x2130d2a1e51112D349cCF78D2a1EE65843ba36e0,0x04068DA6C83AFCFA0e13ba15A6696662335D5B75/0x2130d2a1e51112D349cCF78D2a1EE65843ba36e0,spookyswap,0.003,3e-09,0xFFB4cE32290C0A381208a6de7B57415164581E17,,0x04068DA6C83AFCFA0e13ba15A6696662335D5B75,0x2130d2a1e51112D349cCF78D2a1EE65843ba36e0,6,18,3,USDC,UNIDX,0,0,0,,,,,spookyswap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x853a360182B6a1aBc3Bc0f659e15C294bEe0f16B,,66161511,spookyswap 0x2130d2a1e51112D349cCF78D2a1EE65843ba36e0/0x8D11eC38a3EB5E956B052f67Da8Bdc9bef8Abf3E,0x2130d2a1e51112D349cCF78D2a1EE65843ba36e0/0x8D11eC38a3EB5E956B052f67Da8Bdc9bef8Abf3E,spookyswap,0.003,3e-09,0x853a360182B6a1aBc3Bc0f659e15C294bEe0f16B,,0x2130d2a1e51112D349cCF78D2a1EE65843ba36e0,0x8D11eC38a3EB5E956B052f67Da8Bdc9bef8Abf3E,18,18,3,UNIDX,DAI,0,0,0,,,,,spookyswap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x1300cCDC65398755fC5828Af9B0a9422c2398B85,,66163207,spookyswap 0x1B6382DBDEa11d97f24495C9A90b7c88469134a4/0xb96820eD5DC6f36eDdD638dD6fCe13966AA7278f,0x1B6382DBDEa11d97f24495C9A90b7c88469134a4/0xb96820eD5DC6f36eDdD638dD6fCe13966AA7278f,spookyswap,0.003,3e-09,0x1300cCDC65398755fC5828Af9B0a9422c2398B85,,0x1B6382DBDEa11d97f24495C9A90b7c88469134a4,0xb96820eD5DC6f36eDdD638dD6fCe13966AA7278f,6,8,3,AXLUSDC,FANTOM,0,0,0,,,,,spookyswap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0xA6A30CbA085bfBd5759972646552A683bb6a5187,,66183665,spookyswap 0x28a92dde19D9989F39A49905d7C9C2FAc7799bDf/0x940F41F0ec9ba1A34CF001cc03347ac092F5F6B5,0x28a92dde19D9989F39A49905d7C9C2FAc7799bDf/0x940F41F0ec9ba1A34CF001cc03347ac092F5F6B5,spookyswap,0.003,3e-09,0xA6A30CbA085bfBd5759972646552A683bb6a5187,,0x28a92dde19D9989F39A49905d7C9C2FAc7799bDf,0x940F41F0ec9ba1A34CF001cc03347ac092F5F6B5,6,6,3,LZUSDC,GFUSDT,0,0,0,,,,,spookyswap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0xE1Ff427b016B4Cb403cC4ea84F0ba1baCf91Ca59,,66241461,spookyswap 0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0xf3BdE32b595B41C8862c32FfcEBD7Ca14DF57318,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0xf3BdE32b595B41C8862c32FfcEBD7Ca14DF57318,spookyswap,0.003,3e-09,0xE1Ff427b016B4Cb403cC4ea84F0ba1baCf91Ca59,,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0xf3BdE32b595B41C8862c32FfcEBD7Ca14DF57318,18,18,3,WFTM,FINU,0,0,0,,,,,spookyswap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x3CA67B48b8D2E0b1f491B37F3148022AC2ab8424,,66260184,spookyswap 0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0x5142DE23aCBCF643Fe4e30E9404ad914e5F928cf,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0x5142DE23aCBCF643Fe4e30E9404ad914e5F928cf,spookyswap,0.003,3e-09,0x3CA67B48b8D2E0b1f491B37F3148022AC2ab8424,,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0x5142DE23aCBCF643Fe4e30E9404ad914e5F928cf,18,18,3,WFTM,M-TK,0,0,0,,,,,spookyswap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0xCf7E58699399654D3D4405209A6004CAd271e959,,66261136,spookyswap 0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0xa7Dc3c3DEF7A519f295b634E7C1F2211B617d16C,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0xa7Dc3c3DEF7A519f295b634E7C1F2211B617d16C,spookyswap,0.003,3e-09,0xCf7E58699399654D3D4405209A6004CAd271e959,,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0xa7Dc3c3DEF7A519f295b634E7C1F2211B617d16C,18,18,3,WFTM,M-T-K-S,0,0,0,,,,,spookyswap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x451E72e72B82B6B78F89A254C8604DE127B60219,,66283329,spookyswap 0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0x82aA8e16d16d7bCA47D3E95734422d0383019898,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0x82aA8e16d16d7bCA47D3E95734422d0383019898,spookyswap,0.003,3e-09,0x451E72e72B82B6B78F89A254C8604DE127B60219,,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0x82aA8e16d16d7bCA47D3E95734422d0383019898,18,18,3,WFTM,ctrJ,0,0,0,,,,,spookyswap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0xe505BeF09A4C080AB64524F3687E0d15f49B34db,,66283975,spookyswap 0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0x524c8002ECd554795AA40A5011BDE0C11E6cb23B,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0x524c8002ECd554795AA40A5011BDE0C11E6cb23B,spookyswap,0.003,3e-09,0xe505BeF09A4C080AB64524F3687E0d15f49B34db,,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0x524c8002ECd554795AA40A5011BDE0C11E6cb23B,18,18,3,WFTM,TSTS,0,0,0,,,,,spookyswap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0xA9023D8420fCc3AbFe97bbCc5a0e0F8378774CeE,,66289868,spookyswap 0x0BA1e1DDC6fCC154f6D12eE21e7e92680e286924/0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0x0BA1e1DDC6fCC154f6D12eE21e7e92680e286924/0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,spookyswap,0.003,3e-09,0xA9023D8420fCc3AbFe97bbCc5a0e0F8378774CeE,,0x0BA1e1DDC6fCC154f6D12eE21e7e92680e286924,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,18,18,3,TEST,WFTM,0,0,0,,,,,spookyswap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x8b2D97B309B63f0E00e2C2C2C354D998AB86d333,,66290353,spookyswap 0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0xCC9977cee59c897b93dc4aAB91F8807070a7A6A3,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0xCC9977cee59c897b93dc4aAB91F8807070a7A6A3,spookyswap,0.003,3e-09,0x8b2D97B309B63f0E00e2C2C2C354D998AB86d333,,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0xCC9977cee59c897b93dc4aAB91F8807070a7A6A3,18,18,3,WFTM,test,0,0,0,,,,,spookyswap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0xE3749Ee90F11379E7177A3C42b59E9c117be1984,,66291984,spookyswap 0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0x73d0F1b477EA83E7315A28eb3A693420aFB0C9c6,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0x73d0F1b477EA83E7315A28eb3A693420aFB0C9c6,spookyswap,0.003,3e-09,0xE3749Ee90F11379E7177A3C42b59E9c117be1984,,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0x73d0F1b477EA83E7315A28eb3A693420aFB0C9c6,18,18,3,WFTM,TEST,0,0,0,,,,,spookyswap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0xc3c5F93B655db95EAA44E75a3a4793673F278e17,,66293023,spookyswap 0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0xfeA8d0916D4F8dBf4abE3910a2239cCeC2750AEA,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0xfeA8d0916D4F8dBf4abE3910a2239cCeC2750AEA,spookyswap,0.003,3e-09,0xc3c5F93B655db95EAA44E75a3a4793673F278e17,,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0xfeA8d0916D4F8dBf4abE3910a2239cCeC2750AEA,18,18,3,WFTM,test,0,0,0,,,,,spookyswap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x5C01842734A233fa40Be8D81b41F45d87B6cC4a3,,66293596,spookyswap 0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0xcc11E3Ab736006d91a302fe413ec7774333F6d67,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0xcc11E3Ab736006d91a302fe413ec7774333F6d67,spookyswap,0.003,3e-09,0x5C01842734A233fa40Be8D81b41F45d87B6cC4a3,,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0xcc11E3Ab736006d91a302fe413ec7774333F6d67,18,18,3,WFTM,test,0,0,0,,,,,spookyswap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x812221D9Cb6Fc7Eb1ec5192ccF43ab15E3F20958,,66315556,spookyswap 0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0xD3c77C6e17080A8Eb64F22328a634dA0702a7552,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0xD3c77C6e17080A8Eb64F22328a634dA0702a7552,spookyswap,0.003,3e-09,0x812221D9Cb6Fc7Eb1ec5192ccF43ab15E3F20958,,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0xD3c77C6e17080A8Eb64F22328a634dA0702a7552,18,18,3,WFTM,CatroJne,0,0,0,,,,,spookyswap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0xE1f7956ca388cAa5b3b6A3644aDB64b8d719cE40,,66336847,spookyswap 0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0xA1f4C34C5cca01ea7DcdeDB2D4A53BC0dE453F17,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0xA1f4C34C5cca01ea7DcdeDB2D4A53BC0dE453F17,spookyswap,0.003,3e-09,0xE1f7956ca388cAa5b3b6A3644aDB64b8d719cE40,,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0xA1f4C34C5cca01ea7DcdeDB2D4A53BC0dE453F17,18,18,3,WFTM,OP,0,0,0,,,,,spookyswap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x325Ca50D9A3809F591A8b2a1FEA40e53205bb6B3,,66348005,spookyswap 0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0xd0b2c5834816f9884a537482F92F1A41d356aDfE,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0xd0b2c5834816f9884a537482F92F1A41d356aDfE,spookyswap,0.003,3e-09,0x325Ca50D9A3809F591A8b2a1FEA40e53205bb6B3,,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0xd0b2c5834816f9884a537482F92F1A41d356aDfE,18,18,3,WFTM,LotteFan,0,0,0,,,,,spookyswap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0xd3A04e1b5594DfAfEaA809248c94DEF11381e0bA,,66353200,spookyswap 0x841FAD6EAe12c286d1Fd18d1d525DFfA75C7EFFE/0xb3654dc3D10Ea7645f8319668E8F54d2574FBdC8,0x841FAD6EAe12c286d1Fd18d1d525DFfA75C7EFFE/0xb3654dc3D10Ea7645f8319668E8F54d2574FBdC8,spookyswap,0.003,3e-09,0xd3A04e1b5594DfAfEaA809248c94DEF11381e0bA,,0x841FAD6EAe12c286d1Fd18d1d525DFfA75C7EFFE,0xb3654dc3D10Ea7645f8319668E8F54d2574FBdC8,18,18,3,BOO,LINK,0,0,0,,,,,spookyswap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x8031D37160fBA58b446f38bFDA5E12621082b3B1,,66360600,spookyswap 0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0xD490B7189B8969bF44a356dB90fb960dA531F938,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0xD490B7189B8969bF44a356dB90fb960dA531F938,spookyswap,0.003,3e-09,0x8031D37160fBA58b446f38bFDA5E12621082b3B1,,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0xD490B7189B8969bF44a356dB90fb960dA531F938,18,18,3,WFTM,AM,0,0,0,,,,,spookyswap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x3993963eC22e9e49A1E656f3dbdf7FfcC137035C,,66370625,spookyswap 0x28a92dde19D9989F39A49905d7C9C2FAc7799bDf/0xC7aE4aB742F6b0b203f6710C87677005Bc45ad01,0x28a92dde19D9989F39A49905d7C9C2FAc7799bDf/0xC7aE4aB742F6b0b203f6710C87677005Bc45ad01,spookyswap,0.003,3e-09,0x3993963eC22e9e49A1E656f3dbdf7FfcC137035C,,0x28a92dde19D9989F39A49905d7C9C2FAc7799bDf,0xC7aE4aB742F6b0b203f6710C87677005Bc45ad01,6,18,3,LZUSDC,CRV,0,0,0,,,,,spookyswap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0xec98aDD4ff29CE78a35eeFC7824171dC38182DcD,,66421444,spookyswap 0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0xB443a18550251B531C2b407f1857cCCD2634B3C4,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0xB443a18550251B531C2b407f1857cCCD2634B3C4,spookyswap,0.003,3e-09,0xec98aDD4ff29CE78a35eeFC7824171dC38182DcD,,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0xB443a18550251B531C2b407f1857cCCD2634B3C4,18,18,3,WFTM,SPC,0,0,0,,,,,spookyswap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x704a038D46D31D35f0e3AFe58f1Cc950CBB937F0,,66422910,spookyswap 0x064B88343226F9016BAF1bb3E1bed4a7bAc01E8D/0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0x064B88343226F9016BAF1bb3E1bed4a7bAc01E8D/0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,spookyswap,0.003,3e-09,0x704a038D46D31D35f0e3AFe58f1Cc950CBB937F0,,0x064B88343226F9016BAF1bb3E1bed4a7bAc01E8D,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,9,18,3,PBT,WFTM,0,0,0,,,,,spookyswap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0xde0f6eaB0B8Ff5F9a2e9D88F064882ceef50467C,,66436950,spookyswap 0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0x74148276Dd23A75232C17DE739521e1e6B511D15,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0x74148276Dd23A75232C17DE739521e1e6B511D15,spookyswap,0.003,3e-09,0xde0f6eaB0B8Ff5F9a2e9D88F064882ceef50467C,,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0x74148276Dd23A75232C17DE739521e1e6B511D15,18,18,3,WFTM,FISHY,0,0,0,,,,,spookyswap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x5e09e2A296750Bac8485055C9F1AA15FE61A0269,,66438104,spookyswap 0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0xD9D101F65CF280A059BD1F55106e927b874f1cA7,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0xD9D101F65CF280A059BD1F55106e927b874f1cA7,spookyswap,0.003,3e-09,0x5e09e2A296750Bac8485055C9F1AA15FE61A0269,,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0xD9D101F65CF280A059BD1F55106e927b874f1cA7,18,18,3,WFTM,XART,0,0,0,,,,,spookyswap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x692ab0821AD8e9D82D3aCcd69Dc88aB61A9F1c63,,66450927,spookyswap 0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0x89C4434119b237922069673439C35F90025563C9,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0x89C4434119b237922069673439C35F90025563C9,spookyswap,0.003,3e-09,0x692ab0821AD8e9D82D3aCcd69Dc88aB61A9F1c63,,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0x89C4434119b237922069673439C35F90025563C9,18,18,3,WFTM,ZEBRO,0,0,0,,,,,spookyswap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
